"","name","date","region","admissions","deaths"
"10281","Dose 1","2022-02-03","london",8,0
"10282","Dose 2","2022-02-03","london",31,0
"10283","Unvaccinated","2022-02-03","london",71,2
"10284","Booster","2022-02-03","midlands",154,8
"10285","Dose 1","2022-02-03","midlands",10,0
"10286","Dose 2","2022-02-03","midlands",41,1
"10287","Unvaccinated","2022-02-03","midlands",54,0
"10288","Booster","2022-02-03","north_east_and_yorkshire",158,6
"10289","Dose 1","2022-02-03","north_east_and_yorkshire",11,1
"10290","Dose 2","2022-02-03","north_east_and_yorkshire",33,3
"10291","Unvaccinated","2022-02-03","north_east_and_yorkshire",45,1
"10292","Booster","2022-02-03","north_west",99,12
"10293","Dose 1","2022-02-03","north_west",11,2
"10294","Dose 2","2022-02-03","north_west",23,2
"10295","Unvaccinated","2022-02-03","north_west",37,0
"10296","Booster","2022-02-03","south_east",131,5
"10297","Dose 1","2022-02-03","south_east",9,0
"10298","Dose 2","2022-02-03","south_east",24,2
"10299","Unvaccinated","2022-02-03","south_east",28,0
"10300","Booster","2022-02-03","south_west",88,6
"10301","Dose 1","2022-02-03","south_west",6,0
"10302","Dose 2","2022-02-03","south_west",17,1
"10303","Unvaccinated","2022-02-03","south_west",19,0
"10304","Booster","2022-02-04","east_of_england",94,6
"10305","Dose 1","2022-02-04","east_of_england",6,0
"10306","Dose 2","2022-02-04","east_of_england",19,0
"10307","Unvaccinated","2022-02-04","east_of_england",17,1
"10308","Booster","2022-02-04","england",781,34
"10309","Dose 1","2022-02-04","england",51,0
"10310","Dose 2","2022-02-04","england",195,16
"10311","Unvaccinated","2022-02-04","england",217,8
"10312","Booster","2022-02-04","london",118,7
"10313","Dose 1","2022-02-04","london",5,0
"10314","Dose 2","2022-02-04","london",35,1
"10315","Unvaccinated","2022-02-04","london",48,1
"10316","Booster","2022-02-04","midlands",144,9
"10317","Dose 1","2022-02-04","midlands",18,0
"10318","Dose 2","2022-02-04","midlands",36,2
"10319","Unvaccinated","2022-02-04","midlands",36,0
"10320","Booster","2022-02-04","north_east_and_yorkshire",119,5
"10321","Dose 1","2022-02-04","north_east_and_yorkshire",8,0
"10322","Dose 2","2022-02-04","north_east_and_yorkshire",32,2
"10323","Unvaccinated","2022-02-04","north_east_and_yorkshire",36,3
"10324","Booster","2022-02-04","north_west",100,3
"10325","Dose 1","2022-02-04","north_west",6,0
"10326","Dose 2","2022-02-04","north_west",30,3
"10327","Unvaccinated","2022-02-04","north_west",38,0
"10328","Booster","2022-02-04","south_east",138,2
"10329","Dose 1","2022-02-04","south_east",4,0
"10330","Dose 2","2022-02-04","south_east",25,3
"10331","Unvaccinated","2022-02-04","south_east",29,1
"10332","Booster","2022-02-04","south_west",68,2
"10333","Dose 1","2022-02-04","south_west",4,0
"10334","Dose 2","2022-02-04","south_west",18,3
"10335","Unvaccinated","2022-02-04","south_west",13,0
"10336","Booster","2022-02-05","east_of_england",71,5
"10337","Dose 1","2022-02-05","east_of_england",3,0
"10338","Dose 2","2022-02-05","east_of_england",18,2
"10339","Unvaccinated","2022-02-05","east_of_england",23,0
"10340","Booster","2022-02-05","england",669,48
"10341","Dose 1","2022-02-05","england",51,3
"10342","Dose 2","2022-02-05","england",172,7
"10343","Unvaccinated","2022-02-05","england",206,5
"10344","Booster","2022-02-05","london",108,5
"10345","Dose 1","2022-02-05","london",11,0
"10346","Dose 2","2022-02-05","london",39,0
"10347","Unvaccinated","2022-02-05","london",37,0
"10348","Booster","2022-02-05","midlands",130,8
"10349","Dose 1","2022-02-05","midlands",12,0
"10350","Dose 2","2022-02-05","midlands",36,2
"10351","Unvaccinated","2022-02-05","midlands",37,0
"10352","Booster","2022-02-05","north_east_and_yorkshire",108,12
"10353","Dose 1","2022-02-05","north_east_and_yorkshire",7,0
"10354","Dose 2","2022-02-05","north_east_and_yorkshire",24,1
"10355","Unvaccinated","2022-02-05","north_east_and_yorkshire",27,3
"10356","Booster","2022-02-05","north_west",74,9
"10357","Dose 1","2022-02-05","north_west",6,1
"10358","Dose 2","2022-02-05","north_west",25,0
"10359","Unvaccinated","2022-02-05","north_west",32,0
"10360","Booster","2022-02-05","south_east",121,3
"10361","Dose 1","2022-02-05","south_east",7,1
"10362","Dose 2","2022-02-05","south_east",20,1
"10363","Unvaccinated","2022-02-05","south_east",33,0
"10364","Booster","2022-02-05","south_west",57,6
"10365","Dose 1","2022-02-05","south_west",5,0
"10366","Dose 2","2022-02-05","south_west",10,0
"10367","Unvaccinated","2022-02-05","south_west",17,0
"10368","Booster","2022-02-06","east_of_england",62,6
"10369","Dose 1","2022-02-06","east_of_england",6,0
"10370","Dose 2","2022-02-06","east_of_england",16,3
"10371","Unvaccinated","2022-02-06","east_of_england",17,0
"10372","Booster","2022-02-06","england",637,51
"10373","Dose 1","2022-02-06","england",41,2
"10374","Dose 2","2022-02-06","england",145,8
"10375","Unvaccinated","2022-02-06","england",179,6
"10376","Booster","2022-02-06","london",81,2
"10377","Dose 1","2022-02-06","london",9,0
"10378","Dose 2","2022-02-06","london",18,0
"10379","Unvaccinated","2022-02-06","london",46,0
"10380","Booster","2022-02-06","midlands",108,13
"10381","Dose 1","2022-02-06","midlands",7,0
"10382","Dose 2","2022-02-06","midlands",24,1
"10383","Unvaccinated","2022-02-06","midlands",25,3
"10384","Booster","2022-02-06","north_east_and_yorkshire",107,14
"10385","Dose 1","2022-02-06","north_east_and_yorkshire",9,1
"10386","Dose 2","2022-02-06","north_east_and_yorkshire",22,0
"10387","Unvaccinated","2022-02-06","north_east_and_yorkshire",18,1
"10388","Booster","2022-02-06","north_west",89,4
"10389","Dose 1","2022-02-06","north_west",4,0
"10390","Dose 2","2022-02-06","north_west",29,3
"10391","Unvaccinated","2022-02-06","north_west",27,1
"10392","Booster","2022-02-06","south_east",124,6
"10393","Dose 1","2022-02-06","south_east",5,0
"10394","Dose 2","2022-02-06","south_east",24,1
"10395","Unvaccinated","2022-02-06","south_east",35,0
"10396","Booster","2022-02-06","south_west",66,5
"10397","Dose 1","2022-02-06","south_west",1,0
"10398","Dose 2","2022-02-06","south_west",12,0
"10399","Unvaccinated","2022-02-06","south_west",11,0
"10400","Booster","2022-02-07","east_of_england",77,4
"10401","Dose 1","2022-02-07","east_of_england",6,0
"10402","Dose 2","2022-02-07","east_of_england",25,0
"10403","Unvaccinated","2022-02-07","east_of_england",25,0
"10404","Booster","2022-02-07","england",724,46
"10405","Dose 1","2022-02-07","england",52,1
"10406","Dose 2","2022-02-07","england",171,6
"10407","Unvaccinated","2022-02-07","england",212,5
"10408","Booster","2022-02-07","london",114,3
"10409","Dose 1","2022-02-07","london",5,0
"10410","Dose 2","2022-02-07","london",30,1
"10411","Unvaccinated","2022-02-07","london",32,1
"10412","Booster","2022-02-07","midlands",134,7
"10413","Dose 1","2022-02-07","midlands",13,0
"10414","Dose 2","2022-02-07","midlands",31,0
"10415","Unvaccinated","2022-02-07","midlands",58,1
"10416","Booster","2022-02-07","north_east_and_yorkshire",134,7
"10417","Dose 1","2022-02-07","north_east_and_yorkshire",8,0
"10418","Dose 2","2022-02-07","north_east_and_yorkshire",26,2
"10419","Unvaccinated","2022-02-07","north_east_and_yorkshire",22,2
"10420","Booster","2022-02-07","north_west",84,9
"10421","Dose 1","2022-02-07","north_west",5,0
"10422","Dose 2","2022-02-07","north_west",26,0
"10423","Unvaccinated","2022-02-07","north_west",34,1
"10424","Booster","2022-02-07","south_east",121,11
"10425","Dose 1","2022-02-07","south_east",10,0
"10426","Dose 2","2022-02-07","south_east",21,0
"10427","Unvaccinated","2022-02-07","south_east",24,0
"10428","Booster","2022-02-07","south_west",60,5
"10429","Dose 1","2022-02-07","south_west",5,0
"10430","Dose 2","2022-02-07","south_west",12,0
"10431","Unvaccinated","2022-02-07","south_west",17,0
"10432","Booster","2022-02-08","east_of_england",112,4
"10433","Dose 1","2022-02-08","east_of_england",6,0
"10434","Dose 2","2022-02-08","east_of_england",20,1
"10435","Unvaccinated","2022-02-08","east_of_england",18,0
"10436","Booster","2022-02-08","england",777,37
"10437","Dose 1","2022-02-08","england",46,0
"10438","Dose 2","2022-02-08","england",205,8
"10439","Unvaccinated","2022-02-08","england",214,5
"10440","Booster","2022-02-08","london",116,0
"10441","Dose 1","2022-02-08","london",6,0
"10442","Dose 2","2022-02-08","london",34,1
"10443","Unvaccinated","2022-02-08","london",43,0
"10444","Booster","2022-02-08","midlands",125,6
"10445","Dose 1","2022-02-08","midlands",2,0
"10446","Dose 2","2022-02-08","midlands",35,0
"10447","Unvaccinated","2022-02-08","midlands",37,1
"10448","Booster","2022-02-08","north_east_and_yorkshire",124,12
"10449","Dose 1","2022-02-08","north_east_and_yorkshire",13,0
"10450","Dose 2","2022-02-08","north_east_and_yorkshire",34,1
"10451","Unvaccinated","2022-02-08","north_east_and_yorkshire",32,0
"10452","Booster","2022-02-08","north_west",88,5
"10453","Dose 1","2022-02-08","north_west",6,0
"10454","Dose 2","2022-02-08","north_west",32,1
"10455","Unvaccinated","2022-02-08","north_west",28,1
"10456","Booster","2022-02-08","south_east",129,7
"10457","Dose 1","2022-02-08","south_east",6,0
"10458","Dose 2","2022-02-08","south_east",24,2
"10459","Unvaccinated","2022-02-08","south_east",34,0
"10460","Booster","2022-02-08","south_west",83,3
"10461","Dose 1","2022-02-08","south_west",7,0
"10462","Dose 2","2022-02-08","south_west",26,2
"10463","Unvaccinated","2022-02-08","south_west",22,0
"10464","Booster","2022-02-09","east_of_england",68,3
"10465","Dose 1","2022-02-09","east_of_england",3,0
"10466","Dose 2","2022-02-09","east_of_england",17,2
"10467","Unvaccinated","2022-02-09","east_of_england",19,1
"10468","Booster","2022-02-09","england",728,56
"10469","Dose 1","2022-02-09","england",59,1
"10470","Dose 2","2022-02-09","england",162,15
"10471","Unvaccinated","2022-02-09","england",225,11
"10472","Booster","2022-02-09","london",98,3
"10473","Dose 1","2022-02-09","london",12,0
"10474","Dose 2","2022-02-09","london",31,0
"10475","Unvaccinated","2022-02-09","london",54,3
"10476","Booster","2022-02-09","midlands",134,17
"10477","Dose 1","2022-02-09","midlands",14,0
"10478","Dose 2","2022-02-09","midlands",38,4
"10479","Unvaccinated","2022-02-09","midlands",26,3
"10480","Booster","2022-02-09","north_east_and_yorkshire",118,14
"10481","Dose 1","2022-02-09","north_east_and_yorkshire",10,0
"10482","Dose 2","2022-02-09","north_east_and_yorkshire",28,4
"10483","Unvaccinated","2022-02-09","north_east_and_yorkshire",34,1
"10484","Booster","2022-02-09","north_west",91,6
"10485","Dose 1","2022-02-09","north_west",7,0
"10486","Dose 2","2022-02-09","north_west",19,0
"10487","Unvaccinated","2022-02-09","north_west",32,1
"10488","Booster","2022-02-09","south_east",154,9
"10489","Dose 1","2022-02-09","south_east",10,0
"10490","Dose 2","2022-02-09","south_east",21,2
"10491","Unvaccinated","2022-02-09","south_east",39,2
"10492","Booster","2022-02-09","south_west",65,4
"10493","Dose 1","2022-02-09","south_west",3,0
"10494","Dose 2","2022-02-09","south_west",8,0
"10495","Unvaccinated","2022-02-09","south_west",21,0
"10496","Booster","2022-02-10","east_of_england",78,12
"10497","Dose 1","2022-02-10","east_of_england",4,0
"10498","Dose 2","2022-02-10","east_of_england",18,2
"10499","Unvaccinated","2022-02-10","east_of_england",23,1
"10500","Booster","2022-02-10","england",676,81
"10501","Dose 1","2022-02-10","england",55,3
"10502","Dose 2","2022-02-10","england",156,16
"10503","Unvaccinated","2022-02-10","england",195,8
"10504","Booster","2022-02-10","london",101,7
"10505","Dose 1","2022-02-10","london",10,1
"10506","Dose 2","2022-02-10","london",20,4
"10507","Unvaccinated","2022-02-10","london",35,0
"10508","Booster","2022-02-10","midlands",121,14
"10509","Dose 1","2022-02-10","midlands",9,0
"10510","Dose 2","2022-02-10","midlands",40,1
"10511","Unvaccinated","2022-02-10","midlands",40,2
"10512","Booster","2022-02-10","north_east_and_yorkshire",95,17
"10513","Dose 1","2022-02-10","north_east_and_yorkshire",10,0
"10514","Dose 2","2022-02-10","north_east_and_yorkshire",24,3
"10515","Unvaccinated","2022-02-10","north_east_and_yorkshire",27,0
"10516","Booster","2022-02-10","north_west",82,10
"10517","Dose 1","2022-02-10","north_west",9,0
"10518","Dose 2","2022-02-10","north_west",22,0
"10519","Unvaccinated","2022-02-10","north_west",24,1
"10520","Booster","2022-02-10","south_east",132,17
"10521","Dose 1","2022-02-10","south_east",9,0
"10522","Dose 2","2022-02-10","south_east",23,2
"10523","Unvaccinated","2022-02-10","south_east",27,0
"10524","Booster","2022-02-10","south_west",67,4
"10525","Dose 1","2022-02-10","south_west",4,0
"10526","Dose 2","2022-02-10","south_west",9,1
"10527","Unvaccinated","2022-02-10","south_west",19,1
"10528","Booster","2022-02-11","east_of_england",79,7
"10529","Dose 1","2022-02-11","east_of_england",3,0
"10530","Dose 2","2022-02-11","east_of_england",9,3
"10531","Unvaccinated","2022-02-11","east_of_england",16,0
"10532","Booster","2022-02-11","england",693,73
"10533","Dose 1","2022-02-11","england",45,1
"10534","Dose 2","2022-02-11","england",151,15
"10535","Unvaccinated","2022-02-11","england",193,14
"10536","Booster","2022-02-11","london",105,5
"10537","Dose 1","2022-02-11","london",4,0
"10538","Dose 2","2022-02-11","london",27,2
"10539","Unvaccinated","2022-02-11","london",50,1
"10540","Booster","2022-02-11","midlands",120,16
"10541","Dose 1","2022-02-11","midlands",13,0
"10542","Dose 2","2022-02-11","midlands",27,1
"10543","Unvaccinated","2022-02-11","midlands",35,5
"10544","Booster","2022-02-11","north_east_and_yorkshire",102,17
"10545","Dose 1","2022-02-11","north_east_and_yorkshire",8,0
"10546","Dose 2","2022-02-11","north_east_and_yorkshire",20,3
"10547","Unvaccinated","2022-02-11","north_east_and_yorkshire",18,1
"10548","Booster","2022-02-11","north_west",98,8
"10549","Dose 1","2022-02-11","north_west",2,0
"10550","Dose 2","2022-02-11","north_west",30,1
"10551","Unvaccinated","2022-02-11","north_west",26,1
"10552","Booster","2022-02-11","south_east",113,11
"10553","Dose 1","2022-02-11","south_east",12,0
"10554","Dose 2","2022-02-11","south_east",17,3
"10555","Unvaccinated","2022-02-11","south_east",30,0
"10556","Booster","2022-02-11","south_west",76,9
"10557","Dose 1","2022-02-11","south_west",3,0
"10558","Dose 2","2022-02-11","south_west",21,1
"10559","Unvaccinated","2022-02-11","south_west",18,0
"10560","Booster","2022-02-12","east_of_england",65,7
"10561","Dose 1","2022-02-12","east_of_england",1,0
"10562","Dose 2","2022-02-12","east_of_england",14,3
"10563","Unvaccinated","2022-02-12","east_of_england",15,2
"10564","Booster","2022-02-12","england",548,75
"10565","Dose 1","2022-02-12","england",39,2
"10566","Dose 2","2022-02-12","england",135,14
"10567","Unvaccinated","2022-02-12","england",148,15
"10568","Booster","2022-02-12","london",89,5
"10569","Dose 1","2022-02-12","london",10,0
"10570","Dose 2","2022-02-12","london",22,1
"10571","Unvaccinated","2022-02-12","london",34,1
"10572","Booster","2022-02-12","midlands",101,19
"10573","Dose 1","2022-02-12","midlands",7,0
"10574","Dose 2","2022-02-12","midlands",26,4
"10575","Unvaccinated","2022-02-12","midlands",18,0
"10576","Booster","2022-02-12","north_east_and_yorkshire",70,11
"10577","Dose 1","2022-02-12","north_east_and_yorkshire",8,0
"10578","Dose 2","2022-02-12","north_east_and_yorkshire",23,1
"10579","Unvaccinated","2022-02-12","north_east_and_yorkshire",25,4
"10580","Booster","2022-02-12","north_west",67,11
"10581","Dose 1","2022-02-12","north_west",6,0
"10582","Dose 2","2022-02-12","north_west",18,2
"10583","Unvaccinated","2022-02-12","north_west",23,1
"10584","Booster","2022-02-12","south_east",106,17
"10585","Dose 1","2022-02-12","south_east",6,1
"10586","Dose 2","2022-02-12","south_east",21,2
"10587","Unvaccinated","2022-02-12","south_east",21,2
"10588","Booster","2022-02-12","south_west",50,5
"10589","Dose 1","2022-02-12","south_west",1,0
"10590","Dose 2","2022-02-12","south_west",11,1
"10591","Unvaccinated","2022-02-12","south_west",12,2
"10592","Booster","2022-02-13","east_of_england",68,9
"10593","Dose 1","2022-02-13","east_of_england",2,0
"10594","Dose 2","2022-02-13","east_of_england",14,1
"10595","Unvaccinated","2022-02-13","east_of_england",15,0
"10596","Booster","2022-02-13","england",575,74
"10597","Dose 1","2022-02-13","england",30,2
"10598","Dose 2","2022-02-13","england",123,16
"10599","Unvaccinated","2022-02-13","england",137,7
"10600","Booster","2022-02-13","london",65,7
"10601","Dose 1","2022-02-13","london",7,0
"10602","Dose 2","2022-02-13","london",12,2
"10603","Unvaccinated","2022-02-13","london",34,2
"10604","Booster","2022-02-13","midlands",91,11
"10605","Dose 1","2022-02-13","midlands",5,0
"10606","Dose 2","2022-02-13","midlands",26,2
"10607","Unvaccinated","2022-02-13","midlands",26,1
"10608","Booster","2022-02-13","north_east_and_yorkshire",81,14
"10609","Dose 1","2022-02-13","north_east_and_yorkshire",7,0
"10610","Dose 2","2022-02-13","north_east_and_yorkshire",19,4
"10611","Unvaccinated","2022-02-13","north_east_and_yorkshire",12,0
"10612","Booster","2022-02-13","north_west",83,12
"10613","Dose 1","2022-02-13","north_west",2,0
"10614","Dose 2","2022-02-13","north_west",18,0
"10615","Unvaccinated","2022-02-13","north_west",18,1
"10616","Booster","2022-02-13","south_east",123,16
"10617","Dose 1","2022-02-13","south_east",4,0
"10618","Dose 2","2022-02-13","south_east",22,5
"10619","Unvaccinated","2022-02-13","south_east",20,0
"10620","Booster","2022-02-13","south_west",64,5
"10621","Dose 1","2022-02-13","south_west",3,0
